"OTU"	"Deng_Y_2012"	"Raut_S_2018_1"	"Raut_S_2018_2"	"Raut_S_2018_3"	"Xia_W_2017"	"Yang_S_2019"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu213"	1.48162434839576	-0.624308670889797	0.851287599884052	0.57497427980268	-0.395407261882358	1.31089919783462	6	3.19906949314496	0.533178248857493	1
"Otu2131"	NA	0.320793861312499	0.299163238627721	0.159506394623537	NA	NA	3	0.779463494563757	0.259821164854586	1
"Otu214"	NA	-0.653141739620751	0.330150240784027	0.0929019029436021	NA	NA	3	-0.230089595893122	-0.076696531964374	-1
"Otu2148"	0.180298557523164	NA	-0.433974707178472	-0.0862952649609796	NA	NA	3	-0.339971414616288	-0.113323804872096	-1
"Otu215"	NA	-0.775123572985676	-0.44904052151987	-0.148156577539722	NA	NA	3	-1.37232067204527	-0.457440224015089	-1
"Otu2150"	NA	0.530431959466165	-0.034083153513767	-0.658025461325847	NA	NA	3	-0.161676655373449	-0.0538922184578164	-1
"Otu2156"	NA	-1.50968588446268	2.43216775633984	-0.711123079879058	NA	NA	3	0.211358791998102	0.070452930666034	1
"Otu2157"	0.512494125635914	0.148387979127208	0.329983589082754	-0.781207835054189	0.821754297141649	0.872724925005206	6	1.90413708093854	0.317356180156424	1
"Otu216"	NA	-1.60303785016047	0.14736106779955	0.691283809050812	NA	NA	3	-0.764392973310108	-0.254797657770036	-1
"Otu2165"	NA	-1.19193949152606	0.8067615486695	-0.098813932501115	NA	NA	3	-0.483991875357675	-0.161330625119225	-1
"Otu2167"	0.42074438655707	0.922970142418114	0.244492069125681	NA	NA	NA	3	1.58820659810087	0.529402199366955	1
"Otu217"	0.42074438655707	-0.14662057397712	1.12598082965269	-0.102001677751698	NA	NA	4	1.29810296448094	0.324525741120236	1
"Otu2172"	-0.560151683588802	-0.0535578570049286	-0.848356294082045	NA	NA	NA	3	-1.46206583467578	-0.487355278225259	-1
"Otu2173"	NA	2.45356472529237	NA	NA	0.159020123485833	0.295439962562354	3	2.90802481134056	0.969341603780186	1
"Otu218"	-1.38022439923671	-0.275391531666842	-0.735280180027607	-0.860413198921882	NA	0.23596864187242	5	-3.01534066798062	-0.603068133596124	-1
"Otu219"	0.566750874910901	0.228925932466134	-0.0300943154939095	-0.959697510712193	-0.568778543053169	0.00189412249791564	6	-0.760999439384321	-0.126833239897387	-1
"Otu2198"	0.180298557523164	-0.376986137305783	NA	NA	NA	-1.09858596789476	3	-1.29527354767738	-0.431757849225793	-1
"Otu22"	-0.24399715622449	-1.08557771999086	-1.231490703397	-0.976027869098402	-0.524054107121939	0.0619804001744474	6	-3.99916715565824	-0.666527859276374	-1
"Otu220"	NA	-0.225387119656316	-0.261295348236672	1.19184671067109	NA	NA	3	0.705164242778102	0.235054747592701	1
"Otu2209"	0.614050972375613	NA	NA	NA	0.536816823637571	0.164129981479563	3	1.31499777749275	0.438332592497582	1
"Otu221"	-0.60189514651499	NA	NA	NA	0.25407470831183	-0.500870380334738	3	-0.848690818537898	-0.282896939512633	-1
"Otu2210"	-1.60465978779021	NA	NA	-0.638500525368608	NA	-0.0790049708948027	3	-2.32216528405362	-0.77405509468454	-1
"Otu2218"	-0.0792587582496331	NA	NA	NA	3.05892230989159	-0.873413313739469	3	2.10625023790249	0.702083412634163	1
"Otu222"	-0.0792587582496331	-0.284433781549645	-0.0843450010306187	1.19083135954594	NA	-0.443651432140795	5	0.299142386575248	0.0598284773150497	1
"Otu2222"	1.04936734514271	-0.672341131241038	0.484953394900822	0.170095600369855	NA	-1.58569616208884	5	-0.553620952916491	-0.110724190583298	-1
"Otu2228"	NA	-0.928842353309471	0.37173697978607	-0.124196475484293	NA	NA	3	-0.681301849007694	-0.227100616335898	-1
"Otu223"	NA	-0.772545543904377	-0.517078888341521	-0.886261375061283	NA	NA	3	-2.17588580730718	-0.725295269102394	-1
"Otu2239"	NA	-1.21482524303558	0.410605101548698	-1.47543722502411	NA	-0.832147791282659	4	-3.11180515779365	-0.777951289448413	-1
"Otu224"	NA	-0.701098374172437	0.174638565854548	-0.738248378040006	NA	NA	3	-1.2647081863579	-0.421569395452632	-1
"Otu225"	NA	-0.414887613803493	0.869567492522416	-0.691515430604648	NA	NA	3	-0.236835551885725	-0.0789451839619083	-1
"Otu2250"	NA	1.26315281144556	-0.318147343526715	-0.101363474417322	NA	NA	3	0.843641993501523	0.281213997833841	1
"Otu2251"	-0.060358672890487	NA	NA	NA	-0.328828783779768	-0.848463080813514	3	-1.23765053748377	-0.412550179161256	-1
"Otu2252"	NA	0.0549095232028877	-0.294735394276804	-0.472252673602464	NA	NA	3	-0.71207854467638	-0.237359514892127	-1
"Otu2254"	NA	-0.951494014139468	-0.277209688495911	-0.266440694294978	NA	NA	3	-1.49514439693036	-0.498381465643452	-1
"Otu2258"	-0.0792587582496331	-0.22086473545472	0.203736487905972	0.371390033786421	NA	NA	4	0.27500302798804	0.06875075699701	1
"Otu226"	0.585224546288199	-0.459372230379755	0.2012213948482	-1.19945719469815	NA	NA	4	-0.872383483941506	-0.218095870985377	-1
"Otu2264"	-0.448696251045274	NA	NA	NA	0.159020123485833	-1.34567492673719	3	-1.63535105429663	-0.545117018098877	-1
"Otu2265"	NA	NA	-0.644342128246717	-0.91990584251718	NA	0.393624692345845	3	-1.17062327841805	-0.390207759472684	-1
"Otu227"	NA	0.774610720590068	-2.13031904915279	NA	0.925793205956954	NA	3	-0.429915122605768	-0.143305040868589	-1
"Otu2277"	NA	-0.904905921060629	0.830243554571315	NA	NA	1.25572428094538	3	1.18106191445607	0.393687304818689	1
"Otu228"	NA	0.316755450853173	-0.318523270025829	-0.283896038619328	NA	NA	3	-0.285663857791984	-0.0952212859306613	-1
"Otu2286"	NA	0.127474545199946	0.884626876356357	2.16413812562199	NA	NA	3	3.17623954717829	1.0587465157261	1
"Otu229"	0.011096380899292	-0.349595380834664	0.0647678349378209	-1.00496942704956	1.08728060095258	-0.155810855187739	6	-0.34723084628227	-0.0578718077137117	-1
"Otu2297"	-0.319704678757814	NA	NA	NA	-0.710464620720276	0.336212100245417	3	-0.693957199232673	-0.231319066410891	-1
"Otu23"	-0.622769658490951	0.381570079911218	-0.262967939786919	-0.203905554775692	-0.145515878860523	0.567244727504876	6	-0.286344224497991	-0.0477240374163318	-1
"Otu230"	0.146834360836044	1.08982727261607	-0.21603881631274	NA	NA	NA	3	1.02062281713937	0.340207605713125	1
"Otu2303"	0.503146285439399	-0.322542578924055	0.0662839315933596	NA	-1.65674376890665	NA	4	-1.40985613079795	-0.352464032699487	-1
"Otu231"	NA	-1.18450985429863	-0.0302636684396272	0.817304034358594	NA	NA	3	-0.397469488379663	-0.132489829459888	-1
"Otu2310"	NA	-0.823149028049409	0.517709137220584	1.44969771567916	NA	NA	3	1.14425782485033	0.381419274950112	1
"Otu232"	NA	0.755986634025455	-1.37411376351706	-1.63223324411603	NA	NA	3	-2.25036037360764	-0.750120124535878	-1
"Otu2321"	NA	0.299228784985173	-0.946169665834732	-1.30181793801829	NA	NA	3	-1.94875881886785	-0.64958627295595	-1
"Otu2327"	-0.825998541796469	-0.0416867937431906	-2.67381586015337	NA	NA	NA	3	-3.54150119569303	-1.18050039856434	-1
"Otu233"	0.642098602798704	0.293524588828973	-0.482769672538655	0.136219906830026	1.05967098950285	-0.756083002687244	6	0.892661412734654	0.148776902122442	1
"Otu2330"	-0.0792587582496329	0.441754037536875	-0.241031711729703	-0.315148556592985	NA	NA	4	-0.193684989035446	-0.0484212472588615	-1
"Otu2331"	0.160438298464223	-0.888905548178266	0.335896941016135	-0.98214539526735	NA	NA	4	-1.37471570396526	-0.343678925991314	-1
"Otu234"	1.32717315069628	0.0511083369697246	0.226778394838639	-1.35535300125099	1.38482190562607	-0.526616165120608	6	1.10791262175912	0.184652103626519	1
"Otu235"	NA	1.02307609551574	-1.87270992119693	-2.42058907837835	NA	NA	3	-3.27022290405954	-1.09007430135318	-1
"Otu236"	NA	1.20077835136778	0.833460789410625	0.854116610556795	NA	NA	3	2.8883557513352	0.962785250445067	1
"Otu2360"	1.17169132588101	NA	NA	NA	-0.97603075387642	-1.77428627421259	3	-1.578625702208	-0.526208567402667	-1
"Otu2365"	NA	-0.3462152884286	0.289061744328182	NA	NA	-0.8358448140501	3	-0.892998358150518	-0.297666119383506	-1
"Otu237"	0.481695196478025	-0.751550023155407	-0.252122381410917	-1.04538555125864	0.396576756697997	-0.349505861207289	6	-1.52029186385623	-0.253381977309372	-1
"Otu2370"	-0.838576530483037	1.30736316237838	-0.629774204407203	1.65293743853213	NA	0.491239158982189	5	1.98318902500246	0.396637805000492	1
"Otu2373"	-0.405226859400252	NA	NA	NA	0.713982108215851	1.96982132426032	3	2.27857657307592	0.75952552435864	1
"Otu2384"	-0.0935316207898969	NA	NA	NA	0.159020123485833	0.285806106314516	3	0.351294609010452	0.117098203003484	1
"Otu2385"	-0.0513281253782656	NA	NA	-0.14009595527633	NA	0.620278988025138	3	0.428854907370542	0.142951635790181	1
"Otu2386"	0.620572461372421	-0.191330421205013	-0.915495682212606	-0.397642936803612	NA	NA	4	-0.88389657884881	-0.220974144712203	-1
"Otu239"	NA	1.6231848966596	-0.122399482155677	-0.0796849263549526	NA	NA	3	1.42110048814897	0.473700162716323	1
"Otu2390"	0.180298557523164	-0.0884629184962925	1.14570875905574	-0.0489324406872436	NA	1.24537383543998	5	2.43398579283535	0.48679715856707	1
"Otu2395"	NA	0.735251549979951	0.112538210796682	-0.283090510484666	NA	1.16179967566634	4	1.72649892595831	0.431624731489577	1
"Otu24"	-0.529048809122264	-0.128464807451425	0.0339220332285419	-0.382889490991538	NA	0.246430718605727	5	-0.760050355730958	-0.152010071146192	-1
"Otu240"	NA	-0.986578140417545	-0.0626391098874782	-0.682474086950427	NA	NA	3	-1.73169133725545	-0.577230445751817	-1
"Otu241"	NA	-1.33328418597153	0.0393829662750818	0.555719351945093	NA	NA	3	-0.738181867751355	-0.246060622583785	-1
"Otu2411"	0.42074438655707	NA	-0.00155016181856646	NA	NA	-0.384980469648933	3	0.0342137550895706	0.0114045850298569	1
"Otu2417"	NA	0.0482148839452386	0.470742788567384	NA	NA	-0.0881974134854007	3	0.430760259027222	0.143586753009074	1
"Otu2419"	NA	-0.261667039719914	-0.887015732703103	NA	NA	-0.872529624421225	3	-2.02121239684424	-0.673737465614747	-1
"Otu2425"	-0.45980620527747	NA	NA	NA	-0.0425313344575758	-0.447911730199978	3	-0.950249269935024	-0.316749756645008	-1
"Otu2428"	-1.34441959582561	NA	NA	NA	-0.252650764206636	1.64042529058771	3	0.0433549305554639	0.014451643518488	1
"Otu243"	-1.53286855589858	-0.102824681011131	0.428864706962597	0.00336365592618955	0.159020123485833	-0.620547065416156	6	-1.66499181595125	-0.277498635991875	-1
"Otu244"	NA	0.598500934745486	-0.408004088446328	0.157691304733719	NA	NA	3	0.348188151032877	0.116062717010959	1
"Otu245"	NA	0.832842642430293	0.346179377715754	-0.659017997836752	NA	NA	3	0.520004022309295	0.173334674103098	1
"Otu246"	NA	-0.932686932477435	0.956926353526355	0.931880682557068	NA	NA	3	0.956120103605988	0.318706701201996	1
"Otu2464"	NA	-0.264932401608779	0.12777588814235	2.80865078798893	NA	NA	3	2.6714942745225	0.8904980915075	1
"Otu2471"	NA	-0.117237432522367	0.444153537728187	1.98366634370915	-0.770443073029467	NA	4	1.5401393758855	0.385034843971376	1
"Otu248"	NA	-2.07647616860909	0.553430893373162	1.27703099644366	NA	NA	3	-0.246014278792268	-0.0820047595974226	-1
"Otu2483"	NA	-0.17574841650276	1.82958790466546	-0.787469426189222	NA	NA	3	0.866370061973478	0.288790020657826	1
"Otu249"	0.702461523284836	0.397273197178629	0.777074222423588	0.708867879507861	-3.22085153828694	-0.268547859577593	6	-0.903722575469619	-0.150620429244936	-1
"Otu2491"	NA	-0.870646640414098	-1.26455616569251	NA	-1.70806187838656	NA	3	-3.84326468449317	-1.28108822816439	-1
"Otu2492"	-0.807783171167798	0.223866953504965	-0.590046987046896	NA	NA	NA	3	-1.17396320470973	-0.391321068236576	-1
"Otu2499"	NA	0.263853157198086	-0.0170607875966928	NA	NA	-0.600856276674777	3	-0.354063907073384	-0.118021302357795	-1
"Otu25"	NA	-0.978821372653388	1.77990596880044	3.30486387166457	NA	NA	3	4.10594846781162	1.36864948927054	1
"Otu250"	0.1438475897081	-0.0064190896820398	-0.140525696390404	0.286882808426457	0.159020123485833	0.700998520410611	6	1.14380425595856	0.19063404265976	1
"Otu2500"	NA	-0.561375868469101	0.476881863677364	1.54098594321344	NA	NA	3	1.4564919384217	0.485497312807234	1
"Otu2505"	-0.294871899993162	0.460482959022423	-1.20386258221284	NA	-0.778430494061418	0.478121294222022	5	-1.33856072302298	-0.267712144604595	-1
"Otu251"	-0.0792587582496329	0.000753182441712428	0.45814738890536	1.63126741078367	0.277446343652019	1.31601931124713	6	3.60437487878026	0.600729146463376	1
"Otu253"	0.187630207453895	-0.24007804367812	-0.988557380217568	NA	0.55430352763567	0.407438206539936	5	-0.079263482266187	-0.0158526964532374	-1
"Otu254"	NA	0.371339491493059	-0.124458073394789	-0.0920161682241865	NA	NA	3	0.154865249874084	0.0516217499580278	1
"Otu2540"	NA	NA	NA	1.5316987590946	-0.440268768602464	1.54245961180207	3	2.63388960229421	0.877963200764735	1
"Otu2542"	NA	1.2237422314486	-1.43695288646213	NA	NA	0.934847754490231	3	0.721637099476701	0.240545699825567	1
"Otu2545"	-0.0792587582496331	0.786294344330553	1.06955632068252	0.906036416901052	NA	NA	4	2.68262832366449	0.670657080916123	1
"Otu2548"	NA	-1.88610840462359	-0.693928713985867	-0.530483459179319	NA	NA	3	-3.11052057778878	-1.03684019259626	-1
"Otu255"	-0.560151683588802	-0.744709006450747	1.3380446629348	-0.757714475808531	NA	NA	4	-0.72453050291328	-0.18113262572832	-1
"Otu2559"	NA	-0.523022074263583	-0.222331235205582	-0.0416584675341594	NA	NA	3	-0.787011777003324	-0.262337259001108	-1
"Otu2565"	NA	-1.71414233194711	0.46090501263494	-1.5064388904222	-3.29341673643641	-0.781746773948576	5	-6.83483972011936	-1.36696794402387	-1
"Otu2566"	0.968933538034805	NA	NA	NA	0.559409139019239	3.39439929365018	3	4.92274197070422	1.64091399023474	1
"Otu257"	-1.68030716651201	0.252389921152239	0.241152579562931	-0.429843195114634	0.159020123485833	0.0235340766651439	6	-1.4340536607605	-0.239008943460083	-1
"Otu2572"	-0.183212713416485	NA	NA	-0.28204133837077	NA	0.479127669131646	3	0.013873617344391	0.004624539114797	1
"Otu2575"	NA	0.696562811948409	0.151760566347587	0.467471765474126	NA	NA	3	1.31579514377012	0.438598381256707	1
"Otu258"	0.180298557523164	0.209502581849612	-0.707869954956809	-0.646068949733974	NA	NA	4	-0.964137765318007	-0.241034441329502	-1
"Otu259"	NA	-0.837669089235789	1.07525813778366	1.77923474861607	NA	NA	3	2.01682379716394	0.672274599054647	1
"Otu2599"	1.80726819256262	1.10619422247682	0.52048208354298	0.170002784053583	NA	NA	4	3.603947282636	0.900986820659001	1
"Otu26"	-0.322328784329094	-0.0671350038628969	-0.258445380684673	-0.234164768386853	2.05425392882732	-0.711377372984073	6	0.46080261857973	0.076800436429955	1
"Otu260"	0.779017597225924	-0.295555755405127	0.127978110652615	0.0941669082241353	NA	NA	4	0.705606860697547	0.176401715174387	1
"Otu2608"	NA	0.247984887850739	0.310885192451964	0.23890609340191	NA	-1.00031894320045	4	-0.202542769495837	-0.0506356923739593	-1
"Otu262"	-0.0609612002258196	NA	NA	NA	0.986552130688158	0.847414531322527	3	1.77300546178487	0.591001820594955	1
"Otu2622"	-0.0792587582496331	NA	-0.44602887798417	NA	NA	0.926310397314871	3	0.401022761081068	0.133674253693689	1
"Otu263"	-0.497282710134454	0.104032763292446	-0.358507135773856	-0.698237531476015	NA	-0.78419271859367	5	-2.23418733268555	-0.44683746653711	-1
"Otu2638"	NA	1.67026085253943	-1.14838761209018	0.175500493389787	NA	NA	3	0.697373733839037	0.232457911279679	1
"Otu264"	-0.279789820523955	-0.56489204803499	0.958610831799274	0.442261512803663	0.23638489935085	0.317769286107417	6	1.11034466150226	0.18505744358371	1
"Otu2663"	NA	-0.332544102879091	-0.0200686240272707	-1.07482092281513	NA	NA	3	-1.42743364972149	-0.475811216573831	-1
"Otu2665"	-0.427098501151722	1.39385067977372	NA	NA	NA	-1.67379908936758	3	-0.707046910745582	-0.235682303581861	-1
"Otu267"	NA	0.270227513240482	-0.237071257833816	0.117463756212994	NA	-1.0545096762026	4	-0.90388966458294	-0.225972416145735	-1
"Otu2671"	NA	-0.0257115526889384	-1.20467026464094	1.02262661718422	NA	1.32383951864098	4	1.11608431849532	0.27902107962383	1
"Otu268"	NA	-0.641996209471508	-0.718190506889531	NA	NA	0.969968086931678	3	-0.390218629429361	-0.130072876476454	-1
"Otu269"	1.33431267636967	0.729533116489367	0.839381803880771	0.941007005096861	NA	NA	4	3.84423460183667	0.961058650459167	1
"Otu2691"	1.25480085456082	0.0493415758136756	NA	-1.08612529150892	NA	NA	3	0.218017138865576	0.0726723796218586	1
"Otu27"	NA	0.0599114836980585	0.217144700910794	-0.481470032590695	NA	NA	3	-0.204413847981842	-0.0681379493272808	-1
"Otu272"	-0.0514618994120896	-1.14874696038342	-0.427874912028638	0.357009504843029	NA	NA	4	-1.27107426698112	-0.31776856674528	-1
"Otu2737"	NA	-1.77559448093421	2.40210951166037	-0.0892676983683156	NA	NA	3	0.537247332357844	0.179082444119281	1
"Otu274"	NA	-1.19155762381647	1.43160134130023	1.29885176107854	NA	-1.44967114910764	4	0.08922432945466	0.022306082363665	1
"Otu275"	NA	-1.2107963575233	-0.783270861631065	1.30826365573176	NA	1.1227241314326	4	0.436920568009995	0.109230142002499	1
"Otu276"	NA	0.570391178440605	-0.0496217048412637	-0.361570826608581	NA	-1.10650480673598	4	-0.94730615974522	-0.236826539936305	-1
"Otu2765"	NA	-0.725965583128816	0.801054394107422	-0.730968040308032	NA	-0.0344170149960952	4	-0.690296244325521	-0.17257406108138	-1
"Otu2769"	NA	-0.350076842151256	0.437829916619528	-0.149898842035019	NA	NA	3	-0.062145767566747	-0.0207152558555823	-1
"Otu2772"	-0.319704678757813	-1.34113528866925	NA	0.215896565817364	NA	-1.36366063514684	4	-2.80860403675654	-0.702151009189135	-1
"Otu278"	0.513423069859413	NA	NA	NA	-1.30722770752481	0.244283137793452	3	-0.549521499871945	-0.183173833290648	-1
"Otu2789"	-0.0934929914412787	-0.313998339829606	0.00470111977095056	-2.1084596382174	NA	NA	4	-2.51124984971733	-0.627812462429334	-1
"Otu279"	-0.0792587582496329	-0.124300059758616	-0.75155582689078	0.358488830732632	NA	NA	4	-0.596625814166397	-0.149156453541599	-1
"Otu28"	NA	-0.284432568501245	-1.1226891952198	-0.0833431693680944	NA	NA	3	-1.49046493308914	-0.496821644363046	-1
"Otu280"	NA	-0.898234380433227	1.80466762965191	-0.525118363848975	-0.491738996796898	0.338396038734008	5	0.227971927306818	0.0455943854613636	1
"Otu281"	NA	0.809978125386398	1.1038569519096	-0.653697210234997	NA	NA	3	1.260137867061	0.420045955687	1
"Otu2813"	0.572799428004525	0.0463927063122613	0.104052055279698	NA	NA	-0.496580790706379	4	0.226663398890105	0.0566658497225263	1
"Otu2822"	NA	-0.0200406884441298	-1.08510204457315	0.587534792563876	NA	NA	3	-0.517607940453404	-0.172535980151135	-1
"Otu2829"	NA	-0.290932341701565	0.340226898421872	0.728394818556539	NA	NA	3	0.777689375276846	0.259229791758949	1
"Otu2834"	0.76516643212436	-0.313500440357892	0.806265850239309	NA	NA	NA	3	1.25793184200578	0.419310614001926	1
"Otu2838"	0.806568027258091	0.740635995277416	-0.009015850892456	-0.700408419221298	NA	NA	4	0.837779752421753	0.209444938105438	1
"Otu2844"	-1.18035302860845	NA	NA	NA	-0.332344413018906	0.465525908861674	3	-1.04717153276568	-0.349057177588561	-1
"Otu2845"	-0.912213733984181	-0.858019091462804	0.0104261161712956	1.17988566951397	NA	NA	4	-0.579921039761719	-0.14498025994043	-1
"Otu2848"	-0.560151683588802	-0.134272126326763	NA	-3.06117318888965	NA	NA	3	-3.75559699880521	-1.2518656662684	-1
"Otu285"	0.880182330347918	0.152201756552486	-0.156486085492321	0.886883478023963	NA	-1.09382033396728	5	0.668961145464766	0.133792229092953	1
"Otu2850"	NA	-0.299583570304634	-0.317383061356319	NA	NA	0.573027981235828	3	-0.043938650425125	-0.014646216808375	-1
"Otu2859"	-0.360533408036495	-0.147878274286603	0.763475843982733	-0.202248017194119	NA	2.4186698760698	5	2.47148602053532	0.494297204107063	1
"Otu2865"	-0.671312434808375	-0.223339868627792	-0.0162669931542118	-0.456768276348303	NA	NA	4	-1.36768757293868	-0.34192189323467	-1
"Otu287"	NA	-0.382999433248922	0.838595655777236	-0.451567902914147	NA	NA	3	0.00402831961416705	0.00134277320472235	1
"Otu2876"	-0.795173373806727	NA	NA	NA	-1.24288857472492	-0.0441225519820053	3	-2.08218450051365	-0.694061500171217	-1
"Otu288"	-0.560151683588802	1.16685082164055	NA	-0.0660346310484971	NA	-2.86324885304841	4	-2.32258434604516	-0.58064608651129	-1
"Otu2888"	1.02042494817674	1.30190348780433	1.53691661147128	NA	0.319402592886785	0.73076073801301	5	4.90940837835215	0.981881675670429	1
"Otu289"	0.241612967492931	-0.332351520503106	-0.982629084258579	-0.719379992535184	NA	NA	4	-1.79274762980394	-0.448186907450984	-1
"Otu29"	NA	-0.572619842540653	-0.236460171211639	-1.08596278767572	NA	NA	3	-1.89504280142801	-0.631680933809337	-1
"Otu290"	NA	-0.234096167443567	1.51116115710555	0.239378151395704	-1.65674376890665	-0.544276772457719	5	-0.684577400306682	-0.136915480061336	-1
"Otu291"	NA	-0.0406763627258392	-0.190948618005932	0.0639000772464424	NA	NA	3	-0.167724903485329	-0.0559083011617763	-1
"Otu2911"	NA	NA	NA	-0.782215412394158	-2.24988064708041	1.62410311979318	3	-1.40799293968139	-0.469330979893796	-1
"Otu2913"	NA	-0.248961944310362	NA	0.564738031262843	NA	-0.357312041224669	3	-0.0415359542721879	-0.0138453180907293	-1
"Otu292"	0.550397569694882	-0.40005682112559	0.353053771884922	-0.435240031456797	-0.819558287781499	-2.00125355286673	6	-2.75265735165081	-0.458776225275135	-1
"Otu2933"	NA	-0.332729200382292	-1.59581904911139	0.474028579382304	-2.26667880704441	-0.28883187708598	5	-4.01003035424177	-0.802006070848354	-1
"Otu2947"	-0.0604046991603301	NA	NA	NA	1.13223522154088	2.05748466104694	3	3.12931518342749	1.0431050611425	1
"Otu295"	NA	0.0865508434248296	0.909961888767453	0.983159328327219	NA	NA	3	1.9796720605195	0.659890686839834	1
"Otu296"	NA	0.273427779251145	-0.377567606954997	0.804153287902782	NA	NA	3	0.70001346019893	0.23333782006631	1
"Otu297"	NA	-0.118260356919105	-0.0892798976126983	NA	2.03167037255746	NA	3	1.82413011802566	0.608043372675219	1
"Otu2975"	0.352924389086786	-0.95392797782688	-0.698810694528682	-0.997712112530884	NA	NA	4	-2.29752639579966	-0.574381598949915	-1
"Otu298"	NA	-1.05394696428161	-0.292333557532221	-1.20796924036384	NA	NA	3	-2.55424976217767	-0.851416587392557	-1
"Otu299"	NA	-1.05880198826421	0.322459548751122	0.445212397124583	NA	NA	3	-0.291130042388505	-0.097043347462835	-1
"Otu3"	-0.560151683588802	-1.15426689361329	0.510892581943698	0.26449126045244	0.283086197275386	-1.19417792169569	6	-1.85012645922626	-0.308354409871043	-1
"Otu30"	-0.158915106073131	0.336065566234803	0.222116333735089	-0.233157919067516	NA	0.491994113517416	5	0.658102988346661	0.131620597669332	1
"Otu300"	NA	0.572329187708394	2.0540353933939	1.31529248147584	NA	-1.15813456146626	4	2.78352250111187	0.695880625277969	1
"Otu3012"	NA	NA	-1.09752889635587	0.52047164479178	NA	-0.0794006383003936	3	-0.656457889864484	-0.218819296621495	-1
"Otu3026"	-1.80988894091595	NA	NA	NA	0.193973817748697	-0.0725204426326255	3	-1.68843556579988	-0.562811855266626	-1
"Otu303"	-0.0773687804966321	-0.298363437255713	1.21406791158514	-0.401399534516236	-1.8724123028602	3.2681251548065	6	1.83264901126286	0.305441501877143	1
"Otu304"	NA	-1.06817151260684	0.260744518022214	0.793741950700838	NA	NA	3	-0.0136850438837881	-0.00456168129459604	-1
"Otu305"	0.124676680176697	-0.528571353478763	0.0307307807489772	0.153698169310637	NA	-0.061841083293782	5	-0.281306806536234	-0.0562613613072468	-1
"Otu3058"	1.11811590373158	-0.560828696152701	1.67825706493469	0.146936907953887	0.541723716272245	-1.13982145816176	6	1.78438343857794	0.29739723976299	1
"Otu306"	-0.0792587582496329	0.0874133160571613	-0.27645313437996	0.26533288207932	NA	NA	4	-0.00296569449311161	-0.000741423623277903	-1
"Otu3064"	NA	-0.682844049263593	2.06587503997049	0.769319035199638	NA	NA	3	2.15235002590653	0.717450008635512	1
"Otu3065"	NA	0.405155579974032	-0.558693161607409	-0.354467859589228	NA	NA	3	-0.508005441222605	-0.169335147074202	-1
"Otu307"	NA	0.715405003678103	0.957345804014434	1.85912466050155	NA	NA	3	3.53187546819409	1.17729182273136	1
"Otu3077"	NA	0.241435509422593	0.0838841899118984	0.675885800611611	NA	NA	3	1.0012054999461	0.333735166648701	1
"Otu3079"	-0.614702733980101	0.0467698976820949	0.0127303996593748	NA	1.030058869714	0.422351838140665	5	0.897208271216034	0.179441654243207	1
"Otu308"	NA	-0.0426224389269829	-0.108631455432171	0.0115760363152143	NA	NA	3	-0.13967785804394	-0.0465592860146465	-1
"Otu309"	NA	-0.927824053684832	0.216624232746787	0.667880162227367	NA	NA	3	-0.043319658710678	-0.0144398862368927	-1
"Otu31"	-0.342305671354634	0.392078279522876	-0.321183077429197	-0.234211936935821	NA	0.109617971662746	5	-0.39600443453403	-0.079200886906806	-1
"Otu310"	-0.9891195072696	0.275508749720124	0.418149906024729	-3.1902727732776	0.0173083937671561	2.42537788752471	6	-1.04304734351048	-0.173841223918414	-1
"Otu311"	NA	0.0342797541254281	0.0169961054854182	-0.872211689061845	NA	1.68739356208445	4	0.866457732633451	0.216614433158363	1
"Otu312"	NA	-1.80937381701754	0.869460612476612	1.53992866512192	NA	NA	3	0.600015460580992	0.200005153526997	1
"Otu3124"	-1.0272114659617	NA	NA	NA	-1.67142027810141	1.98064963758576	3	-0.71798210647735	-0.239327368825783	-1
"Otu313"	NA	0.263355783754805	0.288709898544799	-0.0820857310548486	NA	NA	3	0.469979951244755	0.156659983748252	1
"Otu315"	NA	0.589452634563421	0.0655871525488422	1.30695287033372	-1.74745370834814	NA	4	0.214538949097843	0.0536347372744608	1
"Otu3158"	0.462015565798485	1.41929624880749	NA	NA	NA	-0.0284388706939426	3	1.85287294391203	0.617624314637344	1
"Otu316"	-0.2153863077266	0.315719812016594	1.01696193390619	-0.361500820854753	1.56743095809021	0.363226133422124	6	2.68645170885376	0.447741951475628	1
"Otu3160"	NA	-1.36118192891011	0.117812193824178	0.398084432537645	NA	NA	3	-0.845285302548287	-0.281761767516096	-1
"Otu3161"	0.332519937038396	-0.713503812890153	NA	0.203794381885631	-0.536100869878895	NA	4	-0.713290363845021	-0.178322590961255	-1
"Otu318"	NA	0.196237060258116	0.366491060367441	0.0890975296236859	NA	NA	3	0.651825650249243	0.217275216749748	1
"Otu319"	-0.0792587582496331	-0.820051692957954	2.03407761646949	-0.497767416626509	NA	NA	4	0.636999748635394	0.159249937158848	1
"Otu32"	NA	-0.519459419838991	0.457626500384287	1.61249639970186	NA	NA	3	1.55066348024716	0.516887826749052	1
"Otu320"	-0.0739707633326715	-0.28579099588956	1.56172950843998	0.462366562645433	1.53013744027059	-1.25769455471669	6	1.93677719741708	0.322796199569514	1
