"OTU"	"Che_R_2018"	"DeAngelis_M_2015_1"	"DeAngelis_M_2015_2"	"DeAngelis_M_2015_3"	"Waghmode_R_2018"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu2676"	NA	-1.10655174942695	-0.462582606358022	0.557311733966766	NA	NA	3	-1.01182262181821	-0.337274207272735	-1
"Otu268"	NA	8.53723001536263	-4.23051654076427	0.044544395864559	NA	NA	3	4.35125787046292	1.45041929015431	1
"Otu2682"	NA	-0.855964238456493	-2.06596675296231	0.0205419929543179	NA	NA	3	-2.90138899846449	-0.967129666154828	-1
"Otu2683"	1.79580631697616	-0.104846057561095	NA	-1.10861492315072	NA	NA	3	0.582345336264345	0.194115112088115	1
"Otu2686"	NA	-4.03429807665634	1.90196287681126	-0.93577605221174	NA	NA	3	-3.06811125205682	-1.02270375068561	-1
"Otu2690"	NA	0.113754262816734	-1.03215404547325	-0.600813338510404	NA	NA	3	-1.51921312116692	-0.506404373722307	-1
"Otu2692"	1.98312765047249	-2.20564317693861	NA	0.107362059666695	0.186473296250303	NA	4	0.0713198294508782	0.0178299573627195	1
"Otu2697"	0.801860023150434	0.1582864318067	2.64873456146181	3.19441407961876	NA	NA	4	6.8032950960377	1.70082377400943	1
"Otu2698"	NA	-0.420156343199262	1.48970531400748	0.119968736884659	NA	NA	3	1.18951770769288	0.396505902564292	1
"Otu27"	-0.324180108274759	NA	NA	NA	0.595258806180385	-0.307332801208339	3	-0.0362541033027131	-0.0120847011009044	-1
"Otu2704"	NA	-1.21390484035199	-0.232791083536018	2.24886971538837	NA	NA	3	0.802173791500362	0.267391263833454	1
"Otu271"	0.460365592060046	-0.577755679184024	1.11784426765624	-0.0166124170627392	-0.305029924902354	-0.208481108752981	6	0.470330729814188	0.0783884549690313	1
"Otu2710"	NA	3.58856999551605	1.34825735987953	-0.431332811523182	NA	NA	3	4.5054945438724	1.50183151462413	1
"Otu272"	0.739216423381477	NA	NA	NA	-0.470009976361349	-0.2668869676979	3	0.00231947932222798	0.000773159774075993	1
"Otu2720"	1.15529461987113	NA	NA	NA	0.457289412565351	1.05226056236003	3	2.66484459479651	0.888281531598837	1
"Otu2721"	NA	1.01223814934234	-2.00954624847364	0.469150442604759	NA	NA	3	-0.528157656526541	-0.176052552175514	-1
"Otu2725"	-0.0410908573501819	NA	NA	NA	-1.72734687213196	-0.187654557399311	3	-1.95609228688145	-0.652030762293818	-1
"Otu2737"	NA	0.999897143221279	1.58320452859963	1.6713196285408	NA	NA	3	4.25442130036171	1.4181404334539	1
"Otu274"	NA	-4.27564075948384	3.59912268382559	1.16382198637429	NA	NA	3	0.48730391071604	0.162434636905347	1
"Otu2744"	NA	-2.2812868953148	0.38585180819717	-0.0915085110747422	NA	NA	3	-1.98694359819237	-0.662314532730791	-1
"Otu275"	0.573041229004793	NA	NA	1.3397725279838	NA	0.161562907409157	3	2.07437666439775	0.691458888132583	1
"Otu2750"	NA	-0.766700228477515	-0.685732824644013	-0.323729437692136	NA	NA	3	-1.77616249081366	-0.592054163604555	-1
"Otu276"	0.574569978055807	NA	NA	NA	0.494454386577926	-0.149713966665705	3	0.919310397968028	0.306436799322676	1
"Otu2766"	NA	2.68923198543205	-0.0669432905079249	-0.207995609065487	NA	NA	3	2.41429308585864	0.804764361952879	1
"Otu277"	-1.56989404547798	0.6353465164775	-0.183236401226893	-4.10166509697185	-0.323551812899195	2.05770812974197	6	-3.48529271035645	-0.580882118392741	-1
"Otu2770"	-0.913604636568396	NA	NA	NA	2.0409322223172	-1.28813752079075	3	-0.160809935041946	-0.0536033116806487	-1
"Otu2772"	NA	-1.87578570067855	0.93416087597465	-0.379578892036407	NA	NA	3	-1.32120371674031	-0.440401238913436	-1
"Otu2773"	1.13521613340063	-2.93194993186415	1.21306515839957	-0.391234168508033	0.0578425702353527	NA	5	-0.91706023833663	-0.183412047667326	-1
"Otu278"	NA	0.850509967831441	0.709602129100184	1.02442276841439	NA	1.94555319209109	4	4.5300880574371	1.13252201435928	1
"Otu2780"	-0.590825730651905	-0.384483873375609	-0.314998763750997	-1.07935061234027	0.362249976720265	NA	5	-2.00740900339852	-0.401481800679703	-1
"Otu2787"	NA	-2.44271554434318	1.40198036487024	-2.80451999261039	NA	NA	3	-3.84525517208333	-1.28175172402778	-1
"Otu2788"	NA	3.26817480747075	0.874387308777923	-2.51268477612422	NA	NA	3	1.62987734012445	0.543292446708151	1
"Otu279"	-0.441053402175278	NA	NA	NA	-0.393163729164059	-0.0884591715562851	3	-0.922676302895622	-0.307558767631874	-1
"Otu2795"	-1.09034393687192	NA	NA	NA	-0.404768439652806	0.392626359776293	3	-1.10248601674843	-0.367495338916144	-1
"Otu28"	-0.177546151756022	5.26948386789238	3.84663918307458	4.68826078373254	-0.663139321455484	-0.833480383084766	6	12.1302179784032	2.02170299640054	1
"Otu281"	NA	-3.82431393375286	1.68097320269317	0.455164215201465	NA	NA	3	-1.68817651585822	-0.562725505286075	-1
"Otu282"	0.194609032410623	NA	NA	NA	0.316927663423184	0.631895621956656	3	1.14343231779046	0.381144105930154	1
"Otu2823"	-1.16648165729626	2.08972549278398	-0.0440734682147642	-0.33779497987871	NA	NA	4	0.541375387394246	0.135343846848561	1
"Otu2824"	NA	-1.41156471869591	0.732601784865346	-0.745227256714645	NA	NA	3	-1.42419019054521	-0.47473006351507	-1
"Otu2827"	NA	0.508500735369752	1.3000206249053	2.2308488462755	NA	-1.34103707212632	4	2.69833313442423	0.674583283606058	1
"Otu2835"	-0.208041171364356	NA	NA	NA	-0.259302268154701	-0.0565811213537139	3	-0.523924560872771	-0.174641520290924	-1
"Otu284"	NA	1.56034858204921	2.84386069432495	-1.01226859091656	NA	NA	3	3.3919406854576	1.13064689515253	1
"Otu2849"	NA	-2.29425615492001	-0.254932362124711	1.63569228732963	NA	NA	3	-0.913496229715091	-0.304498743238364	-1
"Otu285"	-0.566206636178453	-0.307189155654106	NA	NA	-0.422209081048059	-0.0874685225212294	4	-1.38307339540185	-0.345768348850462	-1
"Otu286"	-0.0349437754426587	NA	NA	NA	-0.591446282085863	0.215252900854303	3	-0.411137156674219	-0.137045718891406	-1
"Otu2861"	-0.533359356072636	3.90761500488728	1.39897612823348	-2.71094144522596	NA	NA	4	2.06229033182216	0.515572582955541	1
"Otu2862"	NA	0.644654141987149	0.475984848944471	-0.488184757873242	NA	NA	3	0.632454233058378	0.210818077686126	1
"Otu2864"	0.875646278819699	NA	NA	NA	0.561353279566973	-0.345093003171663	3	1.09190655521501	0.363968851738336	1
"Otu2865"	0.575671717307138	NA	NA	1.4850329673061	-1.78121106271071	-0.957887735285143	4	-0.678394113382615	-0.169598528345654	-1
"Otu2869"	NA	1.0652867105583	-2.38636742290849	0.47680054497404	NA	NA	3	-0.84428016737615	-0.281426722458717	-1
"Otu287"	0.938565653554981	0.342498584417792	NA	-0.521117093993039	0.308124717159012	-0.61163452481887	5	0.456437336319876	0.0912874672639752	1
"Otu2871"	0.697898141920847	-2.27279993291862	-0.73861125728103	1.02113275070489	1.27601794302338	NA	5	-0.0163623545505333	-0.00327247091010665	-1
"Otu2877"	2.8282418257305	3.05483372450112	-0.236939521346913	-1.76248670871118	NA	NA	4	3.88364932017353	0.970912330043382	1
"Otu2878"	NA	-1.8777596312529	2.26263090411184	3.88016707022098	NA	NA	3	4.26503834307992	1.42167944769331	1
"Otu288"	NA	-0.777987800018504	-0.599615159150662	0.231143248372901	NA	NA	3	-1.14645971079627	-0.382153236932088	-1
"Otu2886"	NA	0.316846407709059	2.23981881674665	2.07897501717763	NA	NA	3	4.63564024163334	1.54521341387778	1
"Otu2888"	NA	-2.58403958676282	-1.22737724923515	1.23121667526142	NA	NA	3	-2.58020016073655	-0.860066720245517	-1
"Otu289"	-1.23250409582248	NA	NA	NA	-1.63571836504827	0.683895809371753	3	-2.184326651499	-0.728108883832999	-1
"Otu29"	NA	-2.46745441557623	2.27371138349872	0.762118884594983	NA	NA	3	0.568375852517473	0.189458617505824	1
"Otu290"	-0.596124547678301	NA	NA	NA	0.97021300535772	-3.46423846832561e-05	3	0.374053815294736	0.124684605098245	1
"Otu2903"	NA	0.602020667853167	1.96627633533906	0.0795620811604178	NA	NA	3	2.64785908435264	0.882619694784215	1
"Otu2907"	NA	0.480389119627053	0.58191484594444	-1.17644173383828	NA	NA	3	-0.114137768266787	-0.0380459227555957	-1
"Otu2911"	-0.880179381388435	0.342498584417793	NA	NA	0.399522043427753	NA	3	-0.138158753542889	-0.0460529178476297	-1
"Otu2913"	NA	4.75793788442701	2.65778207253087	-2.44113469690453	NA	NA	3	4.97458526005335	1.65819508668445	1
"Otu292"	-1.12675836056294	NA	NA	NA	-0.29335736493267	-0.279929200574494	3	-1.7000449260701	-0.566681642023368	-1
"Otu2922"	NA	0.262387187235377	2.1377110552977	-2.19757835863562	NA	NA	3	0.202519883897457	0.0675066279658191	1
"Otu2924"	NA	0.447553748456898	3.67591336018671	-3.64969814677983	NA	NA	3	0.473768961863778	0.157922987287926	1
"Otu293"	-0.79694536689542	NA	NA	NA	-0.311544161682264	-0.547362041261094	3	-1.65585156983878	-0.551950523279593	-1
"Otu2934"	1.10369451398168	NA	NA	NA	0.248281561135546	-0.382550852844272	3	0.969425222272954	0.323141740757651	1
"Otu2936"	NA	1.87459845994027	1.00555274822881	0.519176393401798	NA	NA	3	3.39932760157088	1.13310920052363	1
"Otu2938"	NA	0.355134853319379	2.48435926121174	1.04312135850796	NA	NA	3	3.88261547303908	1.29420515767969	1
"Otu2939"	-0.276437244588323	3.00941414491421	0.166170520868084	-0.917003680654078	NA	NA	4	1.98214374053989	0.495535935134973	1
"Otu294"	-1.34016215809689	NA	NA	NA	0.645596452514194	0.573601809618416	3	-0.12096389596428	-0.0403212986547601	-1
"Otu295"	0.0600253983277207	NA	NA	NA	-0.619626448207129	0.0261935112222725	3	-0.533407538657136	-0.177802512885712	-1
"Otu2952"	1.18468845199946	NA	NA	NA	-1.22447555202668	0.645758288393723	3	0.605971188366503	0.201990396122168	1
"Otu2956"	-1.50945951464312	1.32429607123397	NA	NA	-0.346939528729393	-0.877090132052504	4	-1.40919310419105	-0.352298276047762	-1
"Otu2957"	-0.00175412211465873	1.7629317280646	4.33207608432151	1.55417858011973	-0.583394645562352	NA	5	7.06403762482883	1.41280752496577	1
"Otu2966"	NA	-0.0583227485643134	0.686627999273185	-0.112075027418023	NA	NA	3	0.516230223290849	0.17207674109695	1
"Otu297"	NA	-1.38415787407427	0.373691139307753	0.0541246131811317	NA	NA	3	-0.956342121585385	-0.318780707195128	-1
"Otu298"	1.51476797628018	NA	NA	NA	-1.83472988782095	-0.564873079426746	3	-0.884834990967516	-0.294944996989172	-1
"Otu2988"	NA	0.694272639736246	0.0707174461506239	-1.86461427580918	NA	NA	3	-1.09962418992231	-0.36654139664077	-1
"Otu299"	0.383728213311805	NA	NA	NA	-1.02615542208274	0.733130406123004	3	0.0907031973520689	0.0302343991173563	1
"Otu2992"	0.199856057183983	NA	NA	NA	0.63600881308803	-0.205583099600108	3	0.630281770671905	0.210093923557302	1
"Otu3"	-0.369447457856891	NA	NA	NA	-0.714664317123149	0.0564313284611077	3	-1.02768044651893	-0.342560148839644	-1
"Otu30"	-1.22624334045503	NA	NA	NA	-0.63864843499505	0.234301450266223	3	-1.63059032518386	-0.543530108394619	-1
"Otu301"	NA	-0.00241127083570003	-0.714244290385572	-0.905623314357997	NA	NA	3	-1.62227887557927	-0.54075962519309	-1
"Otu3018"	0.654797189366698	3.23490118131857	1.69757679967984	NA	-0.588153415151051	NA	4	4.99912175521406	1.24978043880351	1
"Otu302"	-0.461106191712557	-1.41156471869591	2.15069704130653	-1.09452307352102	-0.542169709626741	-0.768262287568784	6	-2.12692893981848	-0.354488156636414	-1
"Otu3023"	NA	-1.96493658962343	-1.12506803490534	-2.46369118452088	NA	NA	3	-5.55369580904965	-1.85123193634988	-1
"Otu303"	-0.983904450198799	NA	NA	NA	0.578070989559462	-0.283236379997419	3	-0.689069840636756	-0.229689946878919	-1
"Otu3036"	NA	-0.49658836150203	-0.372452194569655	-3.49527853437157	NA	NA	3	-4.36431909044325	-1.45477303014775	-1
"Otu304"	NA	0.131949748498691	2.01843238355465	-3.16825991128733	NA	NA	3	-1.01787777923399	-0.339292593077996	-1
"Otu3048"	NA	2.40723547423217	-1.2855270020151	-3.68766046517469	NA	NA	3	-2.56595199295762	-0.855317330985873	-1
"Otu3056"	0.133655493467474	NA	NA	NA	-0.796813521396929	0.358631445030514	3	-0.304526582898941	-0.101508860966314	-1
"Otu306"	-0.876697888178003	NA	NA	NA	-0.958263571640639	-0.222449748562243	3	-2.05741120838089	-0.685803736126962	-1
"Otu307"	-0.0479997672342055	NA	NA	NA	0.479957888747427	-0.823269688020948	3	-0.391311566507727	-0.130437188835909	-1
"Otu3071"	NA	0.484280743663736	0.609613055908509	-0.0304801444147452	NA	NA	3	1.0634136551575	0.354471218385833	1
"Otu309"	-0.276215857151007	NA	NA	NA	-0.959111899092968	1.05155365003981	3	-0.183774106204165	-0.0612580354013884	-1
"Otu3095"	0.421851771636499	NA	-1.86932598545185	0.719555505242989	0.874037504371341	NA	4	0.146118795798979	0.0365296989497447	1
"Otu3099"	0.752914180480549	-0.122488553875857	1.25772242293586	NA	NA	NA	3	1.88814804954055	0.629382683180184	1
"Otu31"	0.605433346649533	2.0395454291363	1.3021048347919	NA	0.356312112837583	0.219531199458099	5	4.52292692287342	0.904585384574683	1
"Otu311"	0.713702112624986	5.47142172152216	1.41269950091676	4.25674555905823	1.05318151763496	0.0541471277425912	6	12.9618975394997	2.16031625658328	1
"Otu3112"	NA	-0.446486552831317	1.55940259843433	-2.90479972968658	NA	NA	3	-1.79188368408357	-0.597294561361189	-1
"Otu3113"	0.626316671548912	-0.548184967843373	1.72672926907564	-1.01430850626303	NA	NA	4	0.790552466518149	0.197638116629537	1
"Otu3114"	NA	1.2331595822959	-1.53549080366714	-2.23985302315675	NA	NA	3	-2.54218424452799	-0.847394748175997	-1
"Otu3118"	0.321853751937344	1.00320131246068	-2.55067075517481	-0.411580746046144	0.405057061840518	NA	5	-1.23213937498241	-0.246427874996482	-1
"Otu3132"	0.214759107096872	NA	NA	NA	-1.19339211736931	0.784026482831573	3	-0.194606527440865	-0.0648688424802884	-1
"Otu3133"	NA	2.00634608585594	0.76615214906019	1.19270778797916	NA	NA	3	3.96520602289529	1.3217353409651	1
"Otu3136"	NA	-2.17880849297291	2.08402307286171	0.515500862607669	NA	NA	3	0.420715442496469	0.140238480832156	1
"Otu3137"	-0.125867137121764	NA	NA	NA	-0.583885790700811	0.66054663920307	3	-0.049206288619505	-0.0164020962065017	-1
"Otu315"	NA	-0.79123884990257	-2.91342246608422	0.165487890618547	NA	NA	3	-3.53917342536824	-1.17972447512275	-1
"Otu3150"	NA	-0.344358023269588	-0.335043253283496	0.204839344116261	NA	NA	3	-0.474561932436823	-0.158187310812274	-1
"Otu3152"	NA	-1.06977111524596	0.935548639202406	0.949879314491048	NA	NA	3	0.815656838447494	0.271885612815831	1
"Otu3162"	0.844814618166777	NA	NA	NA	0.0900655525285715	-1.08879774142123	3	-0.153917570725881	-0.0513058569086271	-1
"Otu318"	0.56943017818788	NA	NA	NA	-0.397132575462436	-0.01980540498454	3	0.152492197740904	0.0508307325803013	1
"Otu3181"	NA	2.37201617596903	1.83077072602956	-2.27622419550791	NA	NA	3	1.92656270649068	0.642187568830227	1
"Otu3187"	1.25633708867456	2.01651202036418	-1.05883069168285	-0.639044395743355	NA	NA	4	1.57497402161253	0.393743505403134	1
"Otu32"	-0.185040754974143	NA	NA	NA	-0.711449408442185	-0.116283089755939	3	-1.01277325317227	-0.337591084390756	-1
"Otu320"	NA	-0.185047750504967	0.301553381338673	1.10110570493995	NA	NA	3	1.21761133577366	0.405870445257885	1
"Otu3207"	NA	-1.00066308553462	0.48231863989955	3.15275628060502	NA	NA	3	2.63441183496995	0.878137278323317	1
"Otu321"	NA	1.1375515734751	-0.204037189690795	-1.75724634188357	NA	NA	3	-0.823731958099265	-0.274577319366422	-1
"Otu3214"	NA	4.1347497221252	-0.358406005130253	2.0217839158669	0.55779210990148	NA	4	6.35591974276333	1.58897993569083	1
"Otu3216"	0.531654944233032	NA	NA	NA	1.28713840588641	-0.672934798785947	3	1.14585855133349	0.381952850444498	1
"Otu3233"	NA	-1.4220153524513	0.517641672715158	-1.37542775963171	NA	NA	3	-2.27980143936785	-0.759933813122617	-1
"Otu3236"	NA	-1.38201253081849	-1.72513807678466	-1.09452307352102	NA	NA	3	-4.20167368112417	-1.40055789370806	-1
"Otu324"	0.114718147362098	NA	NA	NA	-1.36515697295778	-0.664516300638758	3	-1.91495512623444	-0.63831837541148	-1
"Otu3244"	NA	0.382001323217552	1.66743590922175	-0.505972780191301	NA	NA	3	1.543464452248	0.514488150749334	1
"Otu3246"	NA	0.393649968834198	-0.829417778450547	-1.14722236948508	NA	NA	3	-1.58299017910143	-0.52766339303381	-1
"Otu325"	-0.830639568462315	NA	NA	NA	-0.480244645344173	-0.588708037121657	3	-1.89959225092815	-0.633197416976048	-1
"Otu326"	NA	-1.46891440449929	1.49515382677245	-0.197934986719166	NA	NA	3	-0.171695564446006	-0.0572318548153353	-1
"Otu3264"	1.22593351473546	0.169991291523605	2.20580577401322	1.40394142723813	NA	NA	4	5.00567200751042	1.2514180018776	1
"Otu3265"	NA	0.495880003344826	1.26922386987899	-0.559748525844915	NA	NA	3	1.2053553473789	0.401785115792967	1
"Otu328"	0.130896831835712	NA	NA	NA	2.50314856569522	0.990663171416431	3	3.62470856894736	1.20823618964912	1
"Otu329"	-0.675997645382911	NA	NA	NA	0.621178939813235	0.798055365448658	3	0.743236659878982	0.247745553292994	1
"Otu33"	-0.302162631272638	NA	NA	NA	-0.644317388180791	-0.0993604662660226	3	-1.04584048571945	-0.348613495239817	-1
"Otu330"	-0.699188471176263	NA	NA	NA	-0.0609345295715136	-1.82760809019567	3	-2.58773109094345	-0.862577030314482	-1
"Otu331"	0.472562366342415	NA	NA	NA	1.30948523573858	-0.697684814608153	3	1.08436278747284	0.361454262490947	1
"Otu332"	0.148165855932705	NA	NA	NA	0.737139390596467	0.522490713165642	3	1.40779595969481	0.469265319898271	1
"Otu3324"	0.821163565531114	-0.857927102098227	-0.456029818369244	-0.528820019801383	NA	NA	4	-1.02161337473774	-0.255403343684435	-1
"Otu3325"	NA	-0.162807686881623	-1.95245793952282	-1.70848834718313	NA	NA	3	-3.82375397358757	-1.27458465786252	-1
"Otu333"	0.249521533141891	NA	NA	NA	-0.791090953583174	0.376093741264135	3	-0.165475679177148	-0.055158559725716	-1
"Otu3337"	0.515983197785185	0.342498584417792	-1.48271499101132	NA	NA	NA	3	-0.624233208808343	-0.208077736269448	-1
"Otu334"	1.73765981854584	-1.67056270803653	0.695834180362167	-3.09745998299084	-0.210251826785104	2.70918680219353	6	0.164406283289063	0.0274010472148439	1
"Otu3343"	NA	3.08335988945083	3.0292560157019	-2.26647799078272	NA	NA	3	3.84613791437001	1.28204597145667	1
"Otu335"	-0.465640178973139	NA	NA	NA	0.815683895181182	-1.72150447582852	3	-1.37146075962048	-0.457153586540159	-1
"Otu336"	0.681524417298068	NA	NA	NA	0.0532226938132052	-0.119835611830714	3	0.614911499280559	0.204970499760186	1
"Otu3363"	NA	-0.210974447587553	0.412418166291532	1.04268303463619	NA	NA	3	1.24412675334017	0.414708917780056	1
"Otu3366"	NA	0.723837059646799	0.570903846008977	-0.72142276572337	NA	NA	3	0.573318139932406	0.191106046644135	1
"Otu338"	-1.74457199503427	NA	NA	NA	-0.672981814899658	-0.480873854975318	3	-2.89842766490925	-0.966142554969749	-1
"Otu3387"	NA	3.07468270919653	2.288446028955	2.78791383840734	NA	NA	3	8.15104257655887	2.71701419218629	1
"Otu339"	1.45634969309771	-0.717962320331125	0.409718898727621	1.05553331470401	NA	-0.123707988242965	5	2.07993159795525	0.41598631959105	1
"Otu34"	0.00287615485109925	2.81329146723189	0.558170853233725	-1.68994087114156	-0.0503880886437845	-0.454072796654206	6	1.17993671887716	0.196656119812861	1
"Otu340"	1.29307241318027	NA	NA	NA	-4.6286063776915	-0.580364811334765	3	-3.91589877584599	-1.30529959194866	-1
"Otu3409"	0.213206726614011	NA	NA	NA	0.466404130896798	1.41273463156394	3	2.09234548907475	0.69744849635825	1
"Otu3411"	NA	-1.23332856324409	1.18821647632375	0.869598920054554	NA	NA	3	0.824486833134214	0.274828944378071	1
"Otu3418"	NA	1.15585849698084	0.967967470105746	-0.707330263280346	NA	NA	3	1.41649570380624	0.47216523460208	1
"Otu342"	-0.219980540021034	NA	NA	NA	-0.0993968286862034	0.135112797984733	3	-0.184264570722504	-0.0614215235741681	-1
"Otu3423"	NA	-0.712965006305928	0.902533323001696	0.968636400267647	NA	NA	3	1.15820471696341	0.386068238987805	1
"Otu343"	NA	-1.14008749494369	-0.336058585964067	0.304007672876483	NA	NA	3	-1.17213840803127	-0.390712802677091	-1
"Otu345"	NA	1.86509003022195	0.855259793335094	0.765112022105255	2.0169032306479	NA	4	5.5023650763102	1.37559126907755	1
"Otu3451"	NA	1.15449503127671	0.564496925196398	-0.745227256714645	NA	NA	3	0.973764699758463	0.324588233252821	1
"Otu3453"	NA	-0.971775445221856	-0.121709857318909	2.96296196638874	NA	NA	3	1.86947666384798	0.623158887949325	1
"Otu346"	0.711174288636304	NA	NA	NA	1.44494286337849	-0.130711948695836	3	2.02540520331896	0.675135067772986	1
"Otu3467"	1.14128947188121	NA	NA	NA	0.724155670944948	0.573601809618416	3	2.43904695244457	0.813015650814858	1
"Otu3468"	NA	2.0166031026758	-0.242409777430672	-2.2331903442989	NA	NA	3	-0.458997019053772	-0.152999006351257	-1
"Otu3469"	NA	2.9232583539015	-1.84540191536421	3.51395260304641	NA	NA	3	4.5918090415837	1.53060301386123	1
"Otu347"	NA	-4.76307832994658	3.66355926406211	0.345579702961377	NA	NA	3	-0.753939362923093	-0.251313120974364	-1
"Otu3475"	-0.348599295168825	NA	NA	NA	0.484294824262124	1.82179717888058	3	1.95749270797388	0.652497569324626	1
"Otu3479"	-0.285308355540355	NA	NA	NA	1.07028712727792	1.45275478517253	3	2.23773355691009	0.745911185636698	1
"Otu348"	-0.226280952127349	0.441858032644454	-0.171649082881269	0.481398977779844	NA	1.01380788928793	5	1.53913486470361	0.307826972940722	1
"Otu349"	NA	-2.87417686199613	1.2418898914553	0.466846201542585	NA	NA	3	-1.16544076899824	-0.388480256332748	-1
"Otu3495"	NA	0.785577604570304	1.29923518120909	-1.46082915916774	NA	NA	3	0.623983626611654	0.207994542203885	1
"Otu3499"	NA	2.86847097986236	3.34019584875366	-2.26365575661246	NA	NA	3	3.94501107200356	1.31500369066785	1
"Otu35"	NA	0.264624900725091	-0.205325458535009	0.19557223644085	NA	NA	3	0.254871678630932	0.0849572262103107	1
"Otu350"	NA	2.55953479000867	3.83216186291164	-1.92319402693907	NA	NA	3	4.46850262598124	1.48950087532708	1
"Otu3504"	NA	1.39118225689049	0.533472796362152	-1.09070114520567	NA	NA	3	0.833953908046972	0.277984636015657	1
"Otu351"	0.440611812436785	NA	NA	NA	-1.03606132842757	0.467399328935092	3	-0.128050187055693	-0.042683395685231	-1
"Otu3511"	NA	3.0928397812655	-0.0669432905079249	-2.19757835863562	NA	NA	3	0.828318132121955	0.276106044040652	1
"Otu3516"	NA	3.7934251255196	3.56901319889655	-1.820897450433	NA	NA	3	5.54154087398315	1.84718029132772	1
"Otu352"	-0.602264367205988	NA	NA	NA	0.229522995949248	-0.590180757437978	3	-0.962922128694718	-0.320974042898239	-1
"Otu3525"	NA	3.40164187878032	1.51729633951162	-0.70723078011162	NA	NA	3	4.21170743818032	1.40390247939344	1
"Otu353"	NA	-1.67477475065289	0.566627928941493	0.684164944781733	NA	NA	3	-0.423981876929664	-0.141327292309888	-1
"Otu3534"	NA	-1.10655174942695	1.84068205144844	1.37293185915659	NA	NA	3	2.10706216117808	0.702354053726027	1
"Otu3539"	NA	-1.54434244332841	0.582416446613676	1.31506116925309	NA	NA	3	0.353135172538356	0.117711724179452	1
"Otu3543"	NA	-1.66769181222549	-0.0669432905079249	-1.22332410454209	NA	NA	3	-2.9579592072755	-0.985986402425168	-1
"Otu3547"	NA	-2.65257031713672	0.0934830082236234	0.581281671139711	NA	NA	3	-1.97780563777339	-0.659268545924462	-1
"Otu355"	NA	-0.556381690167737	-0.20910751856046	-0.549305082616611	NA	NA	3	-1.31479429134481	-0.438264763781603	-1
"Otu3559"	NA	2.64277380783689	1.533829229283	-2.51020689999199	NA	NA	3	1.6663961371279	0.555465379042633	1
"Otu3562"	NA	0.0336581571301008	1.58390472999441	1.65316577419234	NA	NA	3	3.27072866131685	1.09024288710562	1
"Otu359"	NA	-0.991817844362332	-5.07281366146228	-0.0111376712774314	NA	NA	3	-6.07576917710204	-2.02525639236735	-1
"Otu36"	0.747938436744804	2.46204273537741	-0.0669432905079247	NA	-0.825784883225281	0.407576003042682	5	2.72482900143169	0.544965800286338	1
"Otu3603"	NA	3.19789589089351	1.24946620435642	0.935179773676799	NA	NA	3	5.38254186892673	1.79418062297558	1
"Otu3605"	NA	0.206399144443928	1.87514058090224	-3.15080945901614	NA	NA	3	-1.06926973366997	-0.356423244556657	-1
"Otu3607"	NA	1.15552157386557	-1.86932598545185	-0.0304801444147452	NA	NA	3	-0.744284556001025	-0.248094852000342	-1
"Otu362"	-0.96155859199182	NA	NA	NA	0.412574120855429	-0.306600839155289	3	-0.85558531029168	-0.28519510343056	-1
"Otu363"	-1.06296976278654	4.19832515892934	1.23265329577841	0.435870729574566	-0.595447780786956	-0.341608875583449	6	3.86682276512537	0.644470460854229	1
"Otu364"	-0.967517568139285	NA	NA	NA	0.20291805002695	-0.439458317685865	3	-1.2040578357982	-0.401352611932733	-1
"Otu365"	-0.0448716413307225	NA	NA	NA	-2.24096913755328	-0.374884303952017	3	-2.66072508283602	-0.88690836094534	-1
"Otu3659"	NA	-1.88268466911282	0.16318558988571	0.490064613505131	NA	NA	3	-1.22943446572198	-0.409811488573993	-1
"Otu366"	0.849234510555463	0.250359841892846	0.437815286815194	NA	-0.74940265281248	-0.00215233539410515	5	0.785854651056918	0.157170930211384	1
"Otu367"	-0.458149369344724	-0.0636302684237239	-0.0147525594614392	-0.131459307321834	NA	-1.44147612595087	5	-2.10946763050259	-0.421893526100518	-1
"Otu368"	0.0314728725021928	NA	NA	NA	0.0439835814294024	0.497980393208677	3	0.573436847140272	0.191145615713424	1
"Otu3689"	0.639376007419223	0.217930040835014	-0.199470958807121	1.99155293369276	NA	NA	4	2.64938802313988	0.662347005784969	1
"Otu369"	NA	-0.491553128895029	0.211148629460648	-1.12166948800432	NA	NA	3	-1.4020739874387	-0.4673579958129	-1
"Otu37"	-0.978658289924576	NA	NA	NA	0.00527644671368781	0.206503835328143	3	-0.766878007882745	-0.255626002627582	-1
"Otu370"	-1.80259521611207	NA	NA	NA	0.250960425715455	0.113838364142661	3	-1.43779642625395	-0.479265475417985	-1
"Otu3707"	0.786911780901716	-0.298614352008965	5.12622548277154	2.37508989109968	NA	1.96667039780292	5	9.95628320056689	1.99125664011338	1
"Otu371"	-0.344652619782832	NA	NA	2.85438128223386	-1.27366859305373	-1.02191754575306	4	0.214142523644238	0.0535356309110595	1
"Otu3714"	NA	-0.958966349617513	-0.345691013957088	-0.968453495756131	NA	NA	3	-2.27311085933073	-0.757703619776911	-1
"Otu373"	NA	5.15151964454417	4.95517805006535	0.0516986234750123	NA	NA	3	10.1583963180845	3.38613210602818	1
"Otu3739"	NA	-0.252911991394524	2.30642595935065	1.49345690916838	NA	NA	3	3.54697087712451	1.18232362570817	1
