"OTU"	"Bastida_F_2017_1"	"Bastida_F_2017_2"	"Bouskill_N_2013_1"	"Bouskill_N_2013_2"	"Fernamdes_V_2018_1"	"Fernamdes_V_2018_2"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu6044"	NA	NA	-2.23234695948812	-0.0122369798968434	0.47371805783224	-0.115084694313066	NA	4	-1.88595057586579	-0.471487643966447	-1
"Otu606"	0.102588642537121	0.370283797912166	NA	NA	0.488139415720069	0.0426432616328215	-0.127248807273977	5	0.876406310528201	0.17528126210564	1
"Otu6062"	NA	NA	1.15000180136167	NA	1.14685221689818	1.47504707219771	NA	3	3.77190109045756	1.25730036348585	1
"Otu6067"	0.191028898921774	0.577421584003209	1.13894825697566	NA	0.109694659845422	-0.315324497405843	NA	5	1.70176890234022	0.340353780468044	1
"Otu607"	NA	NA	NA	NA	-0.867450147172187	0.344823860006224	-0.361977019119728	3	-0.884603306285691	-0.294867768761897	-1
"Otu609"	NA	NA	0.102251260549261	0.711867817119907	NA	NA	1.47544848173151	3	2.28956755940068	0.763189186466893	1
"Otu61"	NA	-1.21719901912652	-1.42131159438788	NA	-0.554650847511553	0.105203475894903	-0.224383782637046	5	-3.3123417677681	-0.662468353553619	-1
"Otu610"	-0.895004328752979	-0.0661310782632291	NA	-0.300771183699102	NA	NA	-0.673353296861688	4	-1.935259887577	-0.483814971894249	-1
"Otu612"	-0.0676229079199427	0.527968046583036	NA	NA	NA	NA	0.145506983322031	3	0.605852121985124	0.201950707328375	1
"Otu6120"	NA	NA	NA	-0.589304327240184	-0.94711363007952	-0.602942180341525	NA	3	-2.13936013766123	-0.713120045887076	-1
"Otu613"	NA	NA	NA	NA	0.0395506230799671	0.63267098172506	2.06131673085176	3	2.73353833565679	0.911179445218929	1
"Otu615"	0.593926964609726	-0.508599696630208	NA	NA	NA	-0.195584741860059	-1.32395006960515	4	-1.43420754348569	-0.358551885871423	-1
"Otu619"	NA	NA	NA	-0.829930631697597	-0.6199373344056	-0.0714299188631276	-1.38018570685659	4	-2.90148359182291	-0.725370897955729	-1
"Otu62"	-0.829127081228056	-0.749729182077208	NA	NA	NA	NA	-0.0204414048396358	3	-1.5992976681449	-0.533099222714967	-1
"Otu620"	NA	1.60512258327023	NA	NA	-0.498954819840641	-0.567094924652999	-2.06959639978035	4	-1.53052356100376	-0.38263089025094	-1
"Otu621"	-1.40712547108655	0.633271538571256	NA	0.42609965322317	NA	NA	-0.0248602404770713	4	-0.372614519769195	-0.0931536299422988	-1
"Otu6217"	NA	NA	-1.12011728967004	0.420565286680372	0.341861095953331	-0.125969792547339	NA	4	-0.483660699583676	-0.120915174895919	-1
"Otu6221"	NA	NA	-0.502076591104482	NA	-0.179557121078098	-0.392774861916364	NA	3	-1.07440857409894	-0.358136191366315	-1
"Otu6227"	NA	NA	-0.893842463622202	NA	-0.329630405664016	-0.083757037051604	NA	3	-1.30722990633782	-0.435743302112607	-1
"Otu623"	NA	2.64574872448681	NA	NA	-0.936499401985396	-1.96577541123514	-2.42007417355751	4	-2.67660026229124	-0.669150065572809	-1
"Otu625"	-0.944629187417545	0.38683037423542	NA	-1.15734137731532	NA	NA	0.445615195074194	4	-1.26952499542325	-0.317381248855813	-1
"Otu626"	-0.358598608800958	-0.228071889282031	NA	NA	0.765561125430733	0.459960859635392	1.4396060894218	5	2.07845757640494	0.415691515280987	1
"Otu627"	-0.731155940877411	0.159655567756891	NA	-0.119040240141259	NA	NA	0.890258759616716	4	0.199718146354937	0.0499295365887342	1
"Otu628"	1.33366225041834	0.25880410110523	NA	NA	-0.248202706359267	0.396170994951942	-0.522960526069516	5	1.21747411404673	0.243494822809346	1
"Otu629"	NA	NA	-1.88813840238813	NA	0.699803358883016	-1.38027939851591	0.32945882523892	4	-2.2391556167821	-0.559788904195526	-1
"Otu632"	NA	NA	NA	NA	-3.28848097022368	-0.620555572235997	0.956703416326462	3	-2.95233312613321	-0.984111042044405	-1
"Otu633"	NA	NA	NA	NA	0.711843764033356	0.551870122894756	0.00592818612572743	3	1.26964207305384	0.42321402435128	1
"Otu635"	NA	NA	0.327268329989732	NA	0.766408448044789	-0.476607053969721	1.29760508542856	4	1.91467480949336	0.47866870237334	1
"Otu637"	1.61997311992664	-1.35509695441233	NA	NA	NA	NA	0.538707885972732	3	0.803584051487042	0.267861350495681	1
"Otu6371"	NA	NA	0.327268329989732	NA	0.728309358796621	-0.256145560351504	NA	3	0.799432128434849	0.26647737614495	1
"Otu638"	-0.150929932058869	-0.754613895027832	-3.57411375252523	NA	-2.40913246602333	-0.102781824177156	0.691385468060401	6	-6.30018640175202	-1.05003106695867	-1
"Otu639"	1.34306344260967	0.573831802675452	NA	NA	NA	NA	0.893953126513925	3	2.81084837179905	0.936949457266349	1
"Otu6393"	-1.38060816420401	-0.443562679149025	-1.94369130202237	NA	NA	NA	NA	3	-3.76786214537541	-1.25595404845847	-1
"Otu64"	0.257481888880331	0.796913288420362	NA	NA	0.131447915753381	-0.428084013560816	0.769159819120047	5	1.52691889861331	0.305383779722661	1
"Otu640"	0.0916881249154493	-0.64727490520717	NA	-1.62535559391425	NA	NA	1.30143276101272	4	-0.879509613193251	-0.219877403298313	-1
"Otu641"	NA	NA	-1.15717595513857	NA	0.561771967310029	-0.444158984551034	-0.0261144013252421	4	-1.06567737370482	-0.266419343426204	-1
"Otu6415"	-0.949624058307049	0.0687038942255924	0.327268329989732	NA	-0.169459105930178	0.83753997192583	NA	5	0.114429031903927	0.0228858063807855	1
"Otu642"	0.855340276075677	0.0438620168884771	-3.21014951970256	NA	-0.206587695465401	-0.629946874951585	1.18453303589695	6	-1.96294876125844	-0.327158126876407	-1
"Otu643"	NA	NA	1.13926983357746	NA	-1.2790333357748	1.01612354981091	-0.0147867583302289	4	0.861573289283341	0.215393322320835	1
"Otu644"	NA	NA	NA	NA	-1.56266502209144	-0.42317004878388	-0.262600445979859	3	-2.24843551685518	-0.749478505618393	-1
"Otu6455"	3.11391933955536	1.03735968500341	NA	0.705001031610177	NA	NA	NA	3	4.85628005616895	1.61876001872298	1
"Otu646"	-0.170043096067502	-0.292966632022625	NA	NA	-0.133944758826583	-0.0912145233019416	0.167260624767432	5	-0.52090838545122	-0.104181677090244	-1
"Otu6460"	0.133168250308141	0.660329824180754	-3.23428028666712	NA	NA	NA	NA	3	-2.44078221217822	-0.813594070726075	-1
"Otu647"	NA	NA	NA	NA	-0.924429538987447	-0.205020618073754	0.860160959299758	3	-0.269289197761443	-0.089763065920481	-1
"Otu6477"	NA	-0.286926985237044	-0.439228335446378	NA	0.0980228931824369	0.33513156249485	NA	4	-0.293000865006135	-0.0732502162515338	-1
"Otu648"	NA	NA	NA	NA	0.52920589570837	0.632743240927766	-0.186413146012248	3	0.975535990623888	0.325178663541296	1
"Otu649"	NA	1.27506069618238	NA	NA	-2.06867369597844	-0.189358162675999	0.414557323313167	4	-0.568413839158892	-0.142103459789723	-1
"Otu65"	NA	NA	-0.310019969950944	NA	-6.23398868973231	-1.74927957460086	-0.388271363979482	4	-8.6815595982636	-2.1703898995659	-1
"Otu650"	0.41870464212151	0.150837909550473	NA	NA	0.241696831939128	-0.879370348113379	0.46989761868754	5	0.401766654185272	0.0803533308370544	1
"Otu651"	NA	0.454939890450526	-0.502076591104483	NA	-0.273632320275993	-0.190873645907616	-0.385137765171367	5	-0.896780432008933	-0.179356086401787	-1
"Otu6512"	-0.403032008978237	-0.484894170074831	-0.812826865860907	-0.156496250656113	1.05472524738236	1.82084661046939	NA	6	1.01832256228166	0.169720427046944	1
"Otu652"	-0.759589407574146	NA	NA	-0.0856780439065802	NA	NA	-1.59100888033998	3	-2.43627633182071	-0.812092110606902	-1
"Otu653"	-0.342509162267084	-0.810216015039356	NA	NA	NA	0.248342669261862	0.0326195436494237	4	-0.871762964395154	-0.217940741098789	-1
"Otu655"	-0.625003317231437	0.313284758974034	NA	NA	0.00889094960108656	0.113547970657859	-1.40944577694718	5	-1.59872541494564	-0.319745082989127	-1
"Otu656"	-1.11983959188964	-0.284663672454764	NA	NA	-1.25784592694993	0.754746132652286	-1.25990164624593	5	-3.16750470488798	-0.633500940977596	-1
"Otu657"	1.06432088080466	-0.0432929528270343	0.373581560531242	NA	0.262608785650627	-0.267626765407354	0.896873566206808	6	2.28646507495895	0.381077512493158	1
"Otu659"	-0.024727711109584	1.75925433847278	-1.58280941084023	NA	1.16846889235747	-0.694584700440169	-0.00694920162903534	6	0.618652206811232	0.103108701135205	1
"Otu6591"	NA	NA	-2.0827945556618	NA	-0.199371482985233	-0.592163415115432	NA	3	-2.87432945376246	-0.958109817920822	-1
"Otu66"	0.125672759985446	-1.04076460998437	-5.05843664524906	NA	-1.2350952655497	-0.294704823941412	1.55870862649903	6	-5.94461995824007	-0.990769993040011	-1
"Otu661"	NA	NA	-0.0619579978431324	NA	-0.047014736528691	-0.487413182140318	0.699359385345779	4	0.102973468833638	0.0257433672084094	1
"Otu663"	NA	NA	NA	NA	0.37647566300048	0.522912148576579	1.31385814861772	3	2.21324596019478	0.73774865339826	1
"Otu666"	NA	NA	-0.922978667372736	NA	0.416822906852676	0.341125057326447	-0.60725918580925	4	-0.772289889002863	-0.193072472250716	-1
"Otu667"	1.26899636170194	0.226831661528715	2.30812755172896	NA	-1.64754967076513	-1.24278647923758	-0.00459599309262107	6	0.909023431864284	0.151503905310714	1
"Otu668"	NA	NA	NA	NA	-1.29923813499544	0.183304703541231	0.034480335778513	3	-1.0814530956757	-0.360484365225232	-1
"Otu669"	NA	NA	NA	NA	-0.394128196520757	0.815783397528044	0.912708346034952	3	1.33436354704224	0.44478784901408	1
"Otu6691"	0.311021691409413	0.734738604939117	NA	NA	NA	-1.69374474892583	NA	3	-0.6479844525773	-0.215994817525767	-1
"Otu67"	0.643390220172536	0.215070281103631	0.367447506256723	NA	-0.0723385511066129	-0.373047801871022	-0.445253195594414	6	0.335268458960841	0.0558780764934735	1
"Otu670"	0.615979919816548	-0.270905271259586	0.327268329989732	NA	NA	NA	-0.418175738666905	4	0.254167239879789	0.0635418099699472	1
"Otu671"	NA	-0.413298846128623	-0.0906539552863068	0.0728587739681338	0.286075428975199	-0.790232653530539	-0.978714848583652	6	-1.91396610058579	-0.318994350097631	-1
"Otu673"	NA	NA	-2.54988489552194	NA	-0.750096730624502	0.815004487337241	-0.529627315908721	4	-3.01460445471792	-0.753651113679481	-1
"Otu677"	-0.490773512428296	0.212105219002893	1.37008528763746	NA	0.102797308818428	-0.666212283299805	-0.335449250240939	6	0.192552769489741	0.0320921282482902	1
